campaign_id,customer_id,email_sent,opened,clicked,converted,revenue_generated,campaign_date,is_synthetic
CAMP_006,5c09104738f3ab63154beff17cada1c3,1,0,0,0,0.0,2018-06-01,1
CAMP_008,056c58156ca6fd3d045cb72a9c9f89c0,1,1,0,0,0.0,2018-08-07,1
CAMP_001,d8e7cdd4ff8dfd27a433daf5cfb2fe19,1,0,0,0,0.0,2018-03-30,1
CAMP_004,647de02f33fb0058d4acb20ef1ce482f,1,0,0,0,0.0,2018-03-22,1
CAMP_002,0659763dba9821af49728668716e1084,1,0,0,0,0.0,2018-01-05,1
CAMP_008,cdc8b0d152b868db7e28de59f642c94a,1,1,0,0,0.0,2018-08-02,1
CAMP_005,a613976be843d96194ec7aa0818abe0a,1,1,0,0,0.0,2018-05-06,1
CAMP_001,4565110e5677b388d8e22353437afaa5,1,1,1,1,103.84,2018-01-15,1
CAMP_006,3111af3686f18c277dad422df8cbae17,1,1,0,0,0.0,2018-08-28,1
CAMP_001,253fedf5a28753983c4c4f7e3a3eb455,1,1,1,1,166.74,2018-01-29,1
CAMP_003,f6a32c842b68a86a92045fc0534c0a3d,1,1,1,0,0.0,2018-04-15,1
CAMP_006,12d280dc9e8bf7888a3d2a8a8ae74f8d,1,0,0,0,0.0,2018-08-24,1
CAMP_005,9d447154908fb9e0b600e73a805dc97f,1,0,0,0,0.0,2018-05-04,1
CAMP_007,6dea48ff93c2b34417e6fe6da8e06fc5,1,1,0,0,0.0,2018-08-18,1
CAMP_005,c77dcf1fc66bff10f3dfc9a8113a995b,1,1,0,0,0.0,2018-08-18,1
CAMP_007,53feb85c4073c914e22ad240338f20db,1,1,0,0,0.0,2018-06-08,1
CAMP_005,b705ab2eacd1109f8c38ecdc7a3830f3,1,1,1,0,0.0,2018-06-25,1
CAMP_001,30cc7860f832668d8fee80418948428f,1,1,1,0,0.0,2018-04-26,1
CAMP_001,ab0325ea50327c1d7cab7dd30e5c27cb,1,0,0,0,0.0,2018-06-04,1
CAMP_007,ef3d552d3cea17123ee50ee92a373629,1,1,0,0,0.0,2018-06-17,1
CAMP_001,535c1bc29b3f8a2a5060ff4792665e3d,1,1,0,0,0.0,2018-02-14,1
CAMP_004,30064bf53a90a5f47e4ab33632e41b69,1,0,0,0,0.0,2018-06-16,1
CAMP_001,a12645da205c0e34d4c9f38904a4dd71,1,0,0,0,0.0,2018-08-30,1
CAMP_003,91dc8b49c822679287e3c9ff321064a1,1,1,0,0,0.0,2018-01-16,1
CAMP_005,020504cfbef989c034f403ab0076c408,1,1,0,0,0.0,2018-06-07,1
CAMP_002,8b5a45659215b387ebb353876141c833,1,0,0,0,0.0,2018-01-30,1
CAMP_004,a7f03777ae5c3fb3e06e96dda0a8923c,1,0,0,0,0.0,2018-08-20,1
CAMP_008,acab73a17e98e17fd1b3af30b6d77ec6,1,0,0,0,0.0,2018-05-18,1
CAMP_001,c5628087b9b42549720ee8b57f0a6a98,1,1,0,0,0.0,2018-01-06,1
CAMP_001,11e51fdd16f6c9efd1a09cf188c25a29,1,0,0,0,0.0,2018-04-02,1
CAMP_003,8303ded906a12765f58a59e11386acf4,1,1,1,1,111.29,2018-07-11,1
CAMP_007,0d312c82ca29ab2d5d5e29f30f5168ee,1,1,0,0,0.0,2018-08-12,1
CAMP_004,6b1b06409244dddfd3d7b89229bd3b3e,1,1,0,0,0.0,2018-08-24,1
CAMP_006,1916c444ed999688e2ce7e4ca7fa46dd,1,1,1,0,0.0,2018-07-23,1
CAMP_001,2c5b5819a1ae0b137f61daff8dfe2b69,1,1,0,0,0.0,2018-05-29,1
CAMP_006,28e4558f55bcf5b9f9ef85e9985f1810,1,0,0,0,0.0,2018-06-27,1
CAMP_001,11f88f6784ab7a3f875aaa5191a23c58,1,0,0,0,0.0,2018-01-15,1
CAMP_006,c8a9a5a7906ab84c7dcf742761a0616c,1,0,0,0,0.0,2018-01-14,1
CAMP_002,89b7bfd59a3bfa4ff36a5567a487e54c,1,0,0,0,0.0,2018-07-26,1
CAMP_007,8ba8158e1d9dacde15b58ee317406e7d,1,0,0,0,0.0,2018-06-18,1
CAMP_003,ea201d395b28edab46f644127fbd34ac,1,1,1,1,194.73,2018-04-24,1
CAMP_002,3980fd09827533d2afff3a21f1d690c4,1,1,1,0,0.0,2018-05-17,1
CAMP_003,a7941a8ddbfe8fde0bd23ae272484043,1,1,1,0,0.0,2018-04-23,1
CAMP_001,db99289567e2c741bcc6efe55b30215d,1,0,0,0,0.0,2018-03-22,1
CAMP_002,5331278432c1d2f87ce463412a344d1e,1,1,0,0,0.0,2018-05-02,1
CAMP_005,d5e474bbd54ff9219813f4e65858f099,1,0,0,0,0.0,2018-03-06,1
CAMP_003,41054d3e7201dd301c73f493decb6806,1,1,0,0,0.0,2018-03-11,1
CAMP_003,48f113816d67422220232fedf8684a70,1,0,0,0,0.0,2018-07-28,1
CAMP_007,9eb7c5a50f76d3c9e043b521f2b6b02c,1,0,0,0,0.0,2018-01-01,1
CAMP_001,e95ce61bc5523253a1c9bfb40510e31d,1,1,1,1,174.93,2018-07-30,1
CAMP_004,c36b3482105c80ba6f3b5ffddfa3c555,1,0,0,0,0.0,2018-07-28,1
CAMP_002,db8f6f7ec850e5dff109a6ba20988b22,1,1,1,0,0.0,2018-04-06,1
CAMP_004,874c0a8b09fde2401a53f763a249eeeb,1,1,0,0,0.0,2018-08-23,1
CAMP_003,d1f9cf38f9bfd1f782129bfea07c79cf,1,0,0,0,0.0,2018-08-06,1
CAMP_001,e7ab69707e504790cb366eb8531e881e,1,1,0,0,0.0,2018-06-04,1
CAMP_001,f365eaab05cff577be2283c5296978c0,1,0,0,0,0.0,2018-05-18,1
CAMP_007,1376c487ee3920f2431e975211dffcb1,1,1,0,0,0.0,2018-02-01,1
CAMP_001,2e668c7866b1637ff7669046a2107269,1,1,0,0,0.0,2018-04-30,1
CAMP_007,76e5f3bca2b1f5c510c41563c2ea31a4,1,1,1,0,0.0,2018-08-24,1
CAMP_008,4d93a9728e098210fda896f01cdcdde9,1,0,0,0,0.0,2018-05-13,1
CAMP_004,8b94771192b29512ed6cc0812471770e,1,1,1,1,78.19,2018-01-26,1
CAMP_003,eef4e718552ba7cce4c79049aa384f78,1,1,1,1,229.58,2018-07-07,1
CAMP_007,f821830c457ead3a4166672f85c63337,1,0,0,0,0.0,2018-02-09,1
CAMP_008,a24915aaccbe6030ab47a23cbfd8d99e,1,0,0,0,0.0,2018-01-01,1
CAMP_001,aef6803b43d352543dd10446b4a7402e,1,0,0,0,0.0,2018-06-24,1
CAMP_008,3ba05008f7ff203601756159a5dad8fb,1,1,1,1,105.76,2018-02-23,1
CAMP_008,8b785457f8ad52f2448fbb4933797d2c,1,0,0,0,0.0,2018-01-31,1
CAMP_002,a2e0989f8ff312e3ffa7865b740d622f,1,1,0,0,0.0,2018-04-28,1
CAMP_001,754b8fac9ad4dc992a954798894ddc38,1,0,0,0,0.0,2018-01-14,1
CAMP_006,93cc65bcb8c6e1c21d10736b25dacfef,1,1,0,0,0.0,2018-07-04,1
CAMP_001,26c2f94aeb82cca504dec476f8e8ff70,1,1,0,0,0.0,2018-03-17,1
CAMP_005,e899b2f83ffb0b930812edab533618f5,1,0,0,0,0.0,2018-02-20,1
CAMP_001,a4833859eea9655b25da7fdb1c55e946,1,1,1,1,147.75,2018-04-25,1
CAMP_006,bdbf163418c21776603c04b97d3fd37c,1,1,1,0,0.0,2018-06-11,1
CAMP_002,26e64375295212c2257570ff2ac45b7d,1,0,0,0,0.0,2018-03-29,1
CAMP_001,57f5a5b73f33d46349e142499aaf521d,1,0,0,0,0.0,2018-06-13,1
CAMP_001,bfd925a28d2db208b5c8940f856f7728,1,1,0,0,0.0,2018-04-10,1
CAMP_002,bba38923aa817f25c6dec24021ae3f09,1,0,0,0,0.0,2018-03-26,1
CAMP_005,329f6934cef4a1578be2244e9e7a32f8,1,0,0,0,0.0,2018-04-24,1
CAMP_001,69ab299f81d1f63707151bf1b278a60d,1,0,0,0,0.0,2018-04-08,1
CAMP_007,aae9d0bb599dd9550c9d5684b7c0164d,1,1,0,0,0.0,2018-08-10,1
CAMP_005,95b91c055d768572e82f253201adf513,1,0,0,0,0.0,2018-04-21,1
CAMP_003,e890dd153c9d49c005865ccbeba8979e,1,1,0,0,0.0,2018-02-10,1
CAMP_008,f074e68d0790b67a2a8f620f6b451e57,1,1,1,0,0.0,2018-03-18,1
CAMP_006,0805fb8399c6caf21830a54269b4fd95,1,1,1,1,230.24,2018-06-25,1
CAMP_006,0c25f212bf983792b82adf65645918f4,1,1,1,0,0.0,2018-06-21,1
CAMP_002,5c010e8ba6c494b6e3056be4760af4d8,1,1,0,0,0.0,2018-08-11,1
CAMP_006,7e3baefc30c4c3a12ee54e079f48eacb,1,1,1,0,0.0,2018-07-24,1
CAMP_005,96734f9252c53f142a7a07a96274d12c,1,1,0,0,0.0,2018-05-04,1
CAMP_008,6ad5df57aff57c050ce87938d6e295b4,1,0,0,0,0.0,2018-02-14,1
CAMP_004,1de584d275d0945896fdbbf5e3eb2894,1,1,1,0,0.0,2018-07-17,1
CAMP_006,0ea3b4bf404344f6c41a4987b5241b19,1,0,0,0,0.0,2018-01-11,1
CAMP_003,211aa8d509375c6f7b3936639fde0fca,1,1,0,0,0.0,2018-01-14,1
CAMP_001,e79bdfb1975088838e230df4d810ca45,1,1,0,0,0.0,2018-07-25,1
CAMP_002,e45f2a5243076524f9fa34824a58ad15,1,0,0,0,0.0,2018-04-29,1
CAMP_007,6b23bf3ae0316abc158f20db14a9bdb3,1,1,0,0,0.0,2018-04-18,1
CAMP_006,ace1a02191cad5678a1c6f53e16be84d,1,0,0,0,0.0,2018-07-11,1
CAMP_003,65b20f62ede59d33b626e0b908ac66ce,1,0,0,0,0.0,2018-06-19,1
CAMP_006,2ad1a50c46408a4177239d11911715e8,1,0,0,0,0.0,2018-05-17,1
CAMP_001,1c81d0cd06e55c6c1b9a353a32a94c33,1,1,0,0,0.0,2018-06-14,1
CAMP_001,d087eb5013713214484f21e736ea793f,1,1,0,0,0.0,2018-01-27,1
CAMP_005,8a216da23883b9b5b3aa12e633247ae4,1,1,0,0,0.0,2018-07-18,1
CAMP_005,a706a810e0ff6e7542c465e3dbf63f70,1,1,0,0,0.0,2018-03-13,1
CAMP_008,414f2abc48d8934ab132de413371e366,1,1,1,0,0.0,2018-05-21,1
CAMP_007,1bc24291089150a659ed2bb81589db34,1,0,0,0,0.0,2018-08-06,1
CAMP_003,8e40eb3f5098478eb3009a3b41f7aff9,1,0,0,0,0.0,2018-08-11,1
CAMP_007,781af8401170fa56c03f5836d4fa3af1,1,1,0,0,0.0,2018-01-28,1
CAMP_004,d0248c662a32d91e0021b5bc231d58c2,1,0,0,0,0.0,2018-03-13,1
CAMP_007,9152ce996690fb1cb9bff122e9f7cf7d,1,0,0,0,0.0,2018-07-18,1
CAMP_002,ec3db055001aa274c0ebf1477f3270b7,1,1,0,0,0.0,2018-04-19,1
CAMP_001,d180a307dd483eba0582021cc1c591f8,1,0,0,0,0.0,2018-06-17,1
CAMP_001,7fe61e30fc92e412b0598fcec4a3ec53,1,1,1,0,0.0,2018-03-09,1
CAMP_008,249909f9236a3a49b9bc89689371aac0,1,1,1,1,255.45,2018-06-07,1
CAMP_001,e66e12501fc7ae03726522d318803ebd,1,1,0,0,0.0,2018-03-28,1
CAMP_008,c613825f8331ed052cebf09a7a12b08e,1,0,0,0,0.0,2018-04-11,1
CAMP_006,1981cc0180525fee9a18c2b88bd0ad3a,1,0,0,0,0.0,2018-03-20,1
CAMP_002,18926c11ec8494580ba087381422f9c0,1,1,0,0,0.0,2018-08-23,1
CAMP_007,bc2eb3caac79e71259bac8f30248dcca,1,1,1,0,0.0,2018-05-17,1
CAMP_002,d394969c7455a2bbd8639fd450477d15,1,1,1,0,0.0,2018-06-14,1
CAMP_002,8a5f848de8330c73a9689d7cdc15fdba,1,0,0,0,0.0,2018-08-04,1
CAMP_005,6aab877b564d98596500c9812b55d5c8,1,1,1,0,0.0,2018-02-27,1
CAMP_003,b1e2374fc88dd0dde96b938e49cf1a3a,1,1,1,0,0.0,2018-02-28,1
CAMP_003,cd3b67c6c2d775a2d54fbfdb551c131d,1,1,0,0,0.0,2018-07-05,1
CAMP_002,8221338734f620557ec27e3393f06368,1,0,0,0,0.0,2018-04-10,1
CAMP_005,da8025520a1b30b3248a65529bcc194f,1,1,1,0,0.0,2018-05-09,1
CAMP_001,b0d28a4603fe3c14a3f6cf3e4b22582b,1,0,0,0,0.0,2018-08-22,1
CAMP_002,eac68b15578649f1a014a0c558bd213a,1,0,0,0,0.0,2018-06-28,1
CAMP_005,4e6703b1d9d680eff81fcfd48f5d1d68,1,1,0,0,0.0,2018-08-25,1
CAMP_004,aa158429a498b4afb75488e56032f193,1,0,0,0,0.0,2018-07-03,1
CAMP_006,e6c3cfea63c4944655b1245001666f16,1,1,0,0,0.0,2018-08-01,1
CAMP_002,17160c7fbbc329f3654b5c54b0ad2dd9,1,1,0,0,0.0,2018-05-24,1
CAMP_006,6dd8f39d9ea8263c0c842416419693f9,1,1,1,0,0.0,2018-08-13,1
CAMP_007,1ee5b0e26a2fbd9a4c52d1137e55ff9d,1,0,0,0,0.0,2018-03-04,1
CAMP_004,0c04b066b1b4469c7895a82916f8d6b5,1,1,1,0,0.0,2018-06-09,1
CAMP_003,9126bf1f93a507f8f9725cd96b2d61b9,1,0,0,0,0.0,2018-06-30,1
CAMP_005,558fc1f4b81204e56cb4c02f3201db26,1,0,0,0,0.0,2018-06-20,1
CAMP_005,4c666e65bc8560e9cc87bfd45f5c9bde,1,0,0,0,0.0,2018-07-24,1
CAMP_001,fb8d2b3c452a3d6f3f371219f636bb31,1,0,0,0,0.0,2018-02-22,1
CAMP_005,34415df9a4e2f05f76e2e35d7752ae90,1,0,0,0,0.0,2018-08-16,1
CAMP_002,43ce06544a01d2e5000abd8ce96d63ef,1,1,1,0,0.0,2018-05-27,1
CAMP_005,027835b35f861ba108518b2c529e308f,1,0,0,0,0.0,2018-05-09,1
CAMP_008,371f7fb7784b3e2bf70488a01dcc40e3,1,1,0,0,0.0,2018-08-26,1
CAMP_005,f0d253d59d4bb766695cf51bc263e2c5,1,1,0,0,0.0,2018-05-17,1
CAMP_007,713a7708cfc3acf278ddeabdb7046fa0,1,0,0,0,0.0,2018-04-25,1
CAMP_003,e2fa02776abcbf7246ffd18f58e120ea,1,0,0,0,0.0,2018-04-12,1
CAMP_008,878b07a60a3f1d5750d1fa1d22c29510,1,1,1,1,99.72,2018-06-23,1
CAMP_007,df007ad04aeddf83412205ee12f4eb6b,1,0,0,0,0.0,2018-04-05,1
CAMP_008,10748979aef0138c15ba47e04fa1b969,1,1,0,0,0.0,2018-02-04,1
CAMP_006,6404284d8144a1f897b76c42b6dc2c67,1,0,0,0,0.0,2018-08-01,1
CAMP_006,5922ce0b65492e91ac07ffa3b77b2cff,1,0,0,0,0.0,2018-08-02,1
CAMP_005,17e5225da8b67384722afdde9284e7f7,1,0,0,0,0.0,2018-01-04,1
CAMP_008,655d84c19059376150562e413e239e60,1,0,0,0,0.0,2018-04-29,1
CAMP_007,b5a46e88a47a5a0978889d4f3799b178,1,1,1,0,0.0,2018-07-27,1
CAMP_004,e10193dae6c90d2807b69286e1207208,1,0,0,0,0.0,2018-07-22,1
CAMP_001,5182802360c80b56e202491c166b4515,1,1,1,0,0.0,2018-05-03,1
CAMP_001,078be618dd35512c0e3306e8ff7e9166,1,0,0,0,0.0,2018-02-18,1
CAMP_002,1e2eb954667dbb7e10080a97247b5de8,1,0,0,0,0.0,2018-07-28,1
CAMP_001,4a1e6b311c0efdb975330b6218f9cf46,1,1,0,0,0.0,2018-02-04,1
CAMP_002,31b2b19ac5c147dabaa350763a9a754d,1,1,0,0,0.0,2018-08-20,1
CAMP_001,12be62b4fa6e02d8e3949e3c118954f8,1,0,0,0,0.0,2018-05-14,1
CAMP_008,34cc113ea291fd85f77fcfa3fd5d29dc,1,1,0,0,0.0,2018-04-29,1
CAMP_001,da4f111c2d1cbf0d1a861edac906e48f,1,1,0,0,0.0,2018-07-24,1
CAMP_006,a9915859d9e29df98d52b65c6b90b028,1,0,0,0,0.0,2018-05-18,1
CAMP_003,c5fe74f1dfcbce3623c7705f0299629b,1,1,0,0,0.0,2018-05-25,1
CAMP_002,e124b9e1d9b7e2da7851792e2cfd7e90,1,0,0,0,0.0,2018-04-14,1
CAMP_006,12c4baf4f1b678d493ea9e219addb862,1,1,0,0,0.0,2018-06-24,1
CAMP_008,0918f0b299855c65048a0f0b1adb5f8d,1,1,0,0,0.0,2018-06-04,1
CAMP_007,18e362d58b54666925aacfd86ff84213,1,0,0,0,0.0,2018-04-28,1
CAMP_008,4854e9b3feff728c13ee5fc7d1547e92,1,1,1,0,0.0,2018-01-17,1
CAMP_005,c14b11702328f44976fafe3706b60c7b,1,0,0,0,0.0,2018-05-21,1
CAMP_006,002d3bd901608f67c3fc11eaaa842b13,1,1,1,0,0.0,2018-08-05,1
CAMP_002,dc8d14b29f1d99537366743a56ae1e05,1,0,0,0,0.0,2018-02-12,1
CAMP_007,3984338a848b2858b7d4049a5d66f26c,1,1,0,0,0.0,2018-05-03,1
CAMP_006,f8f037a0a43972bc49948ee5ac51c91c,1,0,0,0,0.0,2018-01-05,1
CAMP_003,2313a05d4b08ad58b737b4d9df881419,1,1,0,0,0.0,2018-04-18,1
CAMP_003,d1ba9324baafae481cd2b6341ba5fc55,1,0,0,0,0.0,2018-05-31,1
CAMP_005,c544d413d864bf940eeb821070d7d00d,1,1,1,0,0.0,2018-03-19,1
CAMP_001,f0310c8c6ba2f22e2d6a43dc86ae0449,1,1,0,0,0.0,2018-04-16,1
CAMP_007,353b5b1fa2b5f318e1059e01ae79a4d0,1,1,0,0,0.0,2018-06-13,1
CAMP_003,28a9545ffe21521e8fa3870135873d50,1,1,0,0,0.0,2018-04-03,1
CAMP_001,7fc4fe288bb0f156a1915c094c9dc358,1,1,1,1,233.4,2018-01-15,1
CAMP_003,dfdcc1f8c27500c34a9fc70695b1b1e4,1,1,1,0,0.0,2018-01-28,1
CAMP_007,71519cf8325ff88d4db9a5d082f22b89,1,0,0,0,0.0,2018-07-05,1
CAMP_003,e714c31427ab2ce5c68113b038189fae,1,0,0,0,0.0,2018-03-05,1
CAMP_005,63a3b7ba2c46b188bd6fcd7c7ff95e4d,1,1,0,0,0.0,2018-03-17,1
CAMP_007,f0269964dfc708e40a1d948fb69e5c0a,1,1,1,0,0.0,2018-06-14,1
CAMP_001,8e83592cfac940307a4f9b8ec245157d,1,1,1,0,0.0,2018-04-27,1
CAMP_007,92de41be8d846c05369434988e663488,1,1,1,0,0.0,2018-03-04,1
CAMP_003,b044359534ffb116d81f1d30075af913,1,1,0,0,0.0,2018-07-19,1
CAMP_006,ddba0e0afb9e4924ca45fc487b19a17a,1,1,1,0,0.0,2018-07-06,1
CAMP_002,e0bcc3b065d0f1e7d683c3a5fd86808f,1,1,0,0,0.0,2018-06-08,1
CAMP_002,07216c3351ab63d5087691e3324da3e2,1,0,0,0,0.0,2018-02-02,1
CAMP_007,94ab7b79166b804ee2c4d59e16eb3b8f,1,1,0,0,0.0,2018-07-02,1
CAMP_007,c5ae8dc077209a38cc64ba830ac26bbd,1,0,0,0,0.0,2018-06-06,1
CAMP_008,3815e5fe3869fb75b982acc9da267b9f,1,0,0,0,0.0,2018-05-04,1
CAMP_006,9787d0846546b31493d257d97f714f99,1,0,0,0,0.0,2018-03-31,1
CAMP_004,d336cd5c3601279d32f5ab1cd9717664,1,1,0,0,0.0,2018-04-04,1
CAMP_002,d56d3e8b9e6fa64ba9165297d48cfd0a,1,1,0,0,0.0,2018-06-06,1
CAMP_003,35fecbfa56f7aad0e3c1e8c639709ebf,1,0,0,0,0.0,2018-06-16,1
CAMP_006,3117ef1f4abd00555b64804c95df00c3,1,0,0,0,0.0,2018-08-10,1
CAMP_003,3db8d7bf0403ab19834e3690691af4ad,1,1,0,0,0.0,2018-01-08,1
CAMP_004,ea413c4de30a628ab6c8f0f2cb35197a,1,0,0,0,0.0,2018-06-27,1
CAMP_002,434ed7629f7c1a025aff9248a9e971e8,1,0,0,0,0.0,2018-05-29,1
CAMP_004,3fcc3e5057e055c2c6371508e92f8b48,1,0,0,0,0.0,2018-08-28,1
CAMP_002,e68b228a167dd53ae8935c8516089068,1,1,0,0,0.0,2018-03-06,1
CAMP_001,7f3e8656011a9b8d6c12df5991ca69ff,1,0,0,0,0.0,2018-05-25,1
CAMP_002,468594b34a196118b704963bacd30529,1,1,0,0,0.0,2018-08-06,1
CAMP_005,4f2471a6be2173c45c65f321cef21543,1,0,0,0,0.0,2018-06-09,1
CAMP_003,6c2dbbeb634605dc4cf25ce12ab038c0,1,1,0,0,0.0,2018-02-20,1
CAMP_001,2ae9fca521ee3bc582571577ab33959d,1,0,0,0,0.0,2018-04-17,1
CAMP_005,05edb10f73fe7d03959ff26540913b3a,1,0,0,0,0.0,2018-02-02,1
CAMP_002,cfc2d6055a8f5c00f08f9575e9327776,1,0,0,0,0.0,2018-06-08,1
CAMP_001,0bad4fcf13b5df627666c2f510782b66,1,0,0,0,0.0,2018-06-17,1
CAMP_002,6a715055038588f2eb77d0301c621e72,1,1,0,0,0.0,2018-05-30,1
CAMP_004,9acfd126b8934746901bad32595d0b8b,1,1,1,0,0.0,2018-05-28,1
CAMP_008,740ece7e8cdb4ee5eeb95dc76a4e578a,1,1,0,0,0.0,2018-02-24,1
CAMP_002,506269f55456aa4942ff046f924b17fb,1,1,1,1,306.51,2018-01-10,1
CAMP_003,1cbaf5cd2d2db86a7148195eab6a42f7,1,0,0,0,0.0,2018-05-04,1
CAMP_002,a80a15cc7984d350d36af32d10866143,1,0,0,0,0.0,2018-03-15,1
CAMP_003,9f52aa42e2fd7bc958a8268f0c5945d0,1,1,0,0,0.0,2018-08-19,1
CAMP_006,5747a0add5d819a78f440d4baccd2c95,1,1,0,0,0.0,2018-07-23,1
CAMP_003,eb3ab3e9247ac3951ba80d27bdc5e766,1,1,1,0,0.0,2018-05-31,1
CAMP_006,dcb394f9349ea5bad39f9074f1c06e49,1,0,0,0,0.0,2018-04-18,1
CAMP_008,0520f54ebe28f64e77079ff379700a34,1,0,0,0,0.0,2018-03-10,1
CAMP_008,3944807d83676820c46f83f72e6e54c1,1,0,0,0,0.0,2018-04-02,1
CAMP_005,2b47892cf01b01af79b0beeabb8b4166,1,0,0,0,0.0,2018-05-14,1
CAMP_006,82ffeb20040f58e6c008e4402fa6f992,1,1,1,0,0.0,2018-07-10,1
CAMP_008,178393e51b3aa48645d806d72c5ef47a,1,0,0,0,0.0,2018-01-12,1
CAMP_007,89dd134df16189ac0ff4a2a94c26a022,1,1,1,0,0.0,2018-07-27,1
CAMP_003,f5157bbdffb5f977c5f2616beb258d7b,1,0,0,0,0.0,2018-03-10,1
CAMP_002,540104af155bf2f2bd62b43732110319,1,1,0,0,0.0,2018-02-18,1
CAMP_001,9da9fdedc4814415367b1caf679f8625,1,0,0,0,0.0,2018-02-20,1
CAMP_008,2c97a5bf8fcb2ba1608790dc645fb473,1,0,0,0,0.0,2018-07-18,1
CAMP_005,feac4a7086ce2faabda77119f5b9a81e,1,1,1,0,0.0,2018-08-05,1
CAMP_003,1016fdb943a9d972e1feb76f053b3535,1,1,0,0,0.0,2018-02-16,1
CAMP_003,a4f1d29f2c7213d165edb74ff4a309f0,1,0,0,0,0.0,2018-07-14,1
CAMP_003,4fa9e82216699720c94eb5282f4b121c,1,1,1,0,0.0,2018-01-12,1
CAMP_007,5d6c8ac1fd6cb1e436465bd970b78ec1,1,1,0,0,0.0,2018-01-04,1
CAMP_005,fad47992707a262559ac38f22e77ac6b,1,0,0,0,0.0,2018-07-26,1
CAMP_008,a0da7b3e4040e0427f5880f11622ecb2,1,0,0,0,0.0,2018-02-07,1
CAMP_003,1b6b2d2bba18733ed541ebd0c2737e31,1,1,0,0,0.0,2018-08-17,1
CAMP_004,78166e035051f0332e453bd9f28b6879,1,1,0,0,0.0,2018-05-14,1
CAMP_001,68700df6aa9a1763631c5f70d6ef64d1,1,0,0,0,0.0,2018-03-16,1
CAMP_008,e047dae90f668bb660ad7edc1f98923b,1,1,1,0,0.0,2018-05-01,1
CAMP_005,0faaf37c3308c120fd273845719604e7,1,1,0,0,0.0,2018-01-10,1
CAMP_005,5c53fb2ee3cfd75e5810a52adee93ac2,1,0,0,0,0.0,2018-04-13,1
CAMP_004,4f3ae597d5e3aeea1edfdf3c39d55124,1,1,1,0,0.0,2018-04-26,1
CAMP_003,899e8b1252236f5fac662bb92f8d05ea,1,0,0,0,0.0,2018-08-11,1
CAMP_008,bdc67efa33dd0c3228b91714ac6e363c,1,1,1,1,75.82,2018-06-13,1
CAMP_004,c199fe993b9572597831faec50e92a0d,1,0,0,0,0.0,2018-01-26,1
CAMP_006,f93068aad08d59c624572efa455b976a,1,0,0,0,0.0,2018-06-09,1
CAMP_001,b4ecbde0138491ccae1357d743c66c86,1,0,0,0,0.0,2018-02-20,1
CAMP_003,2686e073a73c105e1bc69c5fee5d6348,1,0,0,0,0.0,2018-05-27,1
CAMP_007,7f9a0d16b4f7a5f66b9171a363e6a5d6,1,1,0,0,0.0,2018-02-02,1
CAMP_001,d3ae5ec685b792fb76214d718f834b2d,1,0,0,0,0.0,2018-07-14,1
CAMP_001,c0ba257a0d19a94d50a8ad4c71b568d9,1,0,0,0,0.0,2018-01-15,1
CAMP_007,96eb7dd5e1ac53c5ec3491022ec9f277,1,0,0,0,0.0,2018-01-04,1
CAMP_003,0c71fffae3b89f1f4c7afd556f5d29b1,1,1,0,0,0.0,2018-03-22,1
CAMP_003,60a1ce7b08c87a188edd648c00f61b0e,1,0,0,0,0.0,2018-01-06,1
CAMP_005,455021c1d511b64eab0b98e017b258d0,1,0,0,0,0.0,2018-02-07,1
CAMP_002,c73f294466cf13293810f4d1a3728d56,1,0,0,0,0.0,2018-08-10,1
CAMP_001,2ba0f68c895ac31311874d94505cca6a,1,1,1,1,104.87,2018-06-05,1
CAMP_001,eb782df20628d67514f5cb60737a7317,1,0,0,0,0.0,2018-01-13,1
CAMP_001,f6aa9693372ad3926e94cf6a259742a6,1,1,0,0,0.0,2018-08-29,1
CAMP_002,cb31026da9f6b4e498fd72cbbd8f8240,1,0,0,0,0.0,2018-05-11,1
CAMP_006,98c90b1b8917a7195ac0461dd4c8b26f,1,0,0,0,0.0,2018-07-01,1
CAMP_003,0581ef72dbfe4bfd10751730ead20e1b,1,0,0,0,0.0,2018-08-07,1
CAMP_001,4f853e8ca227c6f7fd20adcd785ba0a9,1,1,1,0,0.0,2018-06-28,1
CAMP_001,a08abf6ef3509b1e3b0e96bea4dbe96c,1,0,0,0,0.0,2018-06-30,1
CAMP_004,9350983a7a49da2908eb02c9e685b455,1,0,0,0,0.0,2018-02-25,1
CAMP_007,28d2f55b52fd1e71cfd7a5896ec83e7f,1,0,0,0,0.0,2018-05-16,1
CAMP_003,7d7ad5db91f5354ba6993f053d38c4f9,1,1,0,0,0.0,2018-06-07,1
CAMP_001,06f9fe91f0a7dbbd4c78ddecb3562486,1,1,0,0,0.0,2018-06-15,1
CAMP_002,90f9795148ffba638b835adf814fd955,1,0,0,0,0.0,2018-03-09,1
CAMP_004,372c4e103ee1be4372cbad9479d46186,1,0,0,0,0.0,2018-03-10,1
CAMP_002,b0cf52862e59fbb2580993925efd4182,1,1,0,0,0.0,2018-06-11,1
CAMP_008,e6eb6cfd376785a831c39d868572d0e4,1,1,0,0,0.0,2018-03-21,1
CAMP_007,31b8437b83b69d714e1567144351b70f,1,1,0,0,0.0,2018-05-24,1
CAMP_003,22f845998f64187faf181b128bf035fb,1,1,0,0,0.0,2018-06-21,1
