review_key,source_product_id,product_name,category_name,review_date,rating,review_text,sentiment_label,sentiment_score
bbfa979ef0649d2e47a9ac6d9fb1895763581f702bc2589f6dd0447632fad23c,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,3.0,Great product. I bought it because I travel alot now,Neutral,0.0
0828faeb16c8497fbe5f6b5c143de85e55a53acadefd19b33df28852601b33aa,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,4.0,I've used a Nook for years but I'm beginning to like this tablet better. Charges very quickly.,Positive,0.5
d17827779a8b187b6cc9e069d754e07674143a8fbead33c3f9867bb1228e9c74,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,5.0,It offers many more options than I was looking for. It is easy to use,Positive,1.0
5a24dd5a8e50ec69d392dca97aca25a723eb9c02618e02cc7e55289e6dfde284,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,4.0,"Seems fast with plenty of storage space, bought it for my 9 year old grandson and he loves it",Positive,0.5
c19a16fb34a466015a6bf39369f16108fe0a990e20d5b7551dae5addd57c392a,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,5.0,We liked this product a lot! Web surfing and Skype is great,Positive,1.0
d5b56aff43267ecfcc7c15a5630f51b00e7dcb251ed057352653914f3c32d87d,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,4.0,"Works great, good value. Only problem is display is not bright enough when outside.",Positive,0.5
64ddb0127466bec3ccdf354a0c72a66e9173c68a294ba19da4454598aefe605d,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,4.0,Got it on sale for 35$ great tablet but pretty heavy and thick. Great for kids,Positive,0.5
d2304430181f5d379c9acb3328391548ea7d4803235d4927c1ae1464c01f2467,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,4.0,"My iPad 2 is starting to show its age . As it tends to slow, I thought of getting a newer version. Instead I saw this advertised and couldn't pass it up. Been a great decision so far.",Positive,0.5
0ee1afa5580307ed72ede07304977ba939cfde5e62f4182e72a907036913dd13,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,4.0,"If you are looking for something that will do your daily normal stuff, its a good buy.",Positive,0.5
468a7dba2414f866de3f562f7f0ffd4b9395f96ea19a4fa6e812d3dd2940a651,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,5.0,I got this device for my younger ones and honestly they enjoying the device. I love the screen resolution I'm happy they like it . Thanks Best Buy !!,Positive,1.0
39386a32a21d785e1b50817c89b3fe8d0720291f6e1183d63d153492a394ee7f,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,4.0,"I couldn't pass up this""deaL of the day"" - a tablet for under $35! The Fire is a great basic tablet. I wish the sound was better but that can be addressed via a Bluetooth speaker.",Positive,0.5
c50395a7d460ea1f379984a9889098807b4010407db147256c864535a19095b1,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,5.0,Device is very simple but well worth the money. Making it a great value.,Positive,1.0
f204dd4935bd416b551d9c1cc19dd662aabb63ae81ebef3620a2734a5fb3a742,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-10-01,5.0,"For under fifty dollars this little , durable , expandable tablet can't be beat!!!",Positive,1.0
5c8f9be0f72f4bf41891afe9a25886ffc3770587ef882b3597298958f091ca24,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-30,4.0,"I've found this to be an excellent tablet for children for the following reasons:Free Time Unlimited- You can create individual profiles for up to five children, and they can have access to a wide assortment of age appropriate apps, videos, and books. If you purchase the Kid's bundle a year of Free Time Unlimited is included with the tablet along with a shock absofbing case.Price Performance- You get a relatively powerful tablet for the $49.00 price tag. If you subscribe to Amazon Prime this tablet becomes a great travel companion. Prime allows you to download movies and TV episodes to your tablet for later viewing. This is a handy feature for me since I travel for work, and spend a good deal of time on planes. Cons: The only drawback I've found is the Web browser. It's not supported on in flight WiFi, but the ability to download from Prime for later viewing balances that out. I will experiment with side-loading Chrome and see if it works.",Positive,0.5
fb8f494876c1d85f4760001650f320828a65c466e17b3adeece2f3f5bf07b6a9,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,3.0,Decent product that has great value. Definitely buy again for a gift,Neutral,0.0
f6d46a92fa788b030d0152aa24e5b590a28c414fc2cb3c7bd02f6350aeaecfad,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,5.0,"love the fire 7, perfect size, very light, i have it with me all the time.",Positive,1.0
6c3e11800e6baaef3d37df88574f523ceb9c5b5fd8a593d0440f239ec4580f15,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,5.0,"just got it for price, was replacement as gift. friend likes it",Positive,1.0
0c38da7edb5942a49b52b33b95a52069a60414c722fc1844ddbb8b6d673df025,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,5.0,I love my kindle. Silk is a fast and easy way to access the webI can read books on my kindle anywhere once I download them to my kindle. I have over 300 books on the Cloud. It holds a charge for days when idle. Downside. Hard to read outside due to glare,Positive,1.0
97b314ddd8a64ea0e40ec6878b4cf7df440dfe0f90bbbd07b86cd1746a73c680,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,4.0,"Gave it as a gift to a middle schooler. He loved it. Light, good monitor and decent speed.",Positive,0.5
58fcbdf90fb37fee6f312fdd557c1acd85a067c9f2c5609867031244df054d1e,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,5.0,I always take me tablet when I go to get my hair done. It makes time go by faster when I'm under the hair dryer!!,Positive,1.0
4de98320d7f3b8fb6b1634f38c35d2e6894348b0f38209ab010b0c4fc99f8167,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,5.0,"For the price, can't beat the quality of this product. I use it in conjunction with my Prime account to watch online and download movies to watch off line. Also like that it has a memory card slot for expansion.",Positive,1.0
70431b49218a4a867a97a9c36953d0245f27c5e955f3e5e05c9a3a9ec2b6065c,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,5.0,I got this as a Deal of the Day for use as an utility tablet. It has good performance and a great display. It's very good as a reader.,Positive,1.0
d0557c34bb6c482d4c7329a32f298876b5e079a096f64204cf73d1349be86c38,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-22,4.0,"The Amazon Fire tablet is definitely not the best tablet out there, but it's definitely the best at this price point. It has all of the features I was looking for without the fluff. It may be limiting if you don't have an Amazon account, but it's not a deal breaker. I think this is a great tablet for those who aren't looking for all of the bells and whistles.",Positive,0.5
4513851384f0add4fc5ab351f94ae9d7275b23e2e903186a6245f4800860173b,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,5.0,"I bought 2 fires for older friends. 55-60 years old. They run jw library app on it. It has never given them any problems. I used the tablets before I gave them to my friends and they seemed reliable and plenty fast. A nice simple tablet, and the best price. A good intro to a tablet",Positive,1.0
bcdf168eff8e52427f5565a650b41abde2dbdbc6093319ce052e48b928955972,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,5.0,Bought this for niece amd nephews. Was easy to set up and they loved it!!,Positive,1.0
2f8c378d6fac42ff5cc6d95faaeb66499e4b809216232bed342e3ac98392a38c,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,4.0,"I mainly used this device to control some home automation items in the house and to watch quick youtube videos. For its price, it is a great device, do not expect it to be the greatest tablet out there.",Positive,0.5
7be784bb8381b6e3ea2b1496568cfc7b6c0ffbd64b114c268070f06ded45dbbd,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,5.0,Loveeeeeeeee........................................,Positive,1.0
26ba7b8ef97e33346904fef12952d24e1834a7e9f4b7ac01ab7ecc7f900c7fc1,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,5.0,We bought this for a handicapped friend. He is bedridden and can now access the world.,Positive,1.0
9d2d765ddf78898190170949f3ae5fba6be0545227935c20ab2a8b3959ba7ff0,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,4.0,This tablet is a great economy tablet for personal use (reading or watching movies). It's great gift idea as well.,Positive,0.5
f90bcddea017314a07722caabddf6dc4520acd2be5ba4c00904191da58838458,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,5.0,I just wanted something to carry in my purse for not a lot of money. This is perfect. Just jump on wifi and check emails or keep up with my books.,Positive,1.0
e02e79af79861a14a9d3da9d62ce34ac11d30141ee2e909ca9314ed5673ce00d,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,5.0,I'm buying two more for my daughters. The tablet has become a useful tool for my family,Positive,1.0
1fd10c2e1088b56ad67ff9036201562d1c3a528d133decf2d837a108eeae56ac,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,4.0,Easy to use and quick to set up. Even kids love to use it and pictures are good.,Positive,0.5
fe371e3fc8c1cfe01a120212d3a610abd35c098039af432c4dab73dd86bb6163,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-23,5.0,Already had one and I love it so I purchased another one.,Positive,1.0
6af86ba6ef4fefa61c2f33a1d93a86ff477e837f7f20d4b7523b454b2e650d59,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-22,5.0,"I am pretty impressed with this Amazon Fire tablet.I've had many iPads over the years, currently have an iPad Air 2, and this Fire tablet is very nice.Great screen, very responsive, lots of options, reliable wifi.I can't believe this thing only costs 50 bucks!This may replace my iPad.",Positive,1.0
b6e10745c81d4dee92d06b7cd38274af8048b45257e0c44880123ff2ceb453f6,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-22,5.0,I bought this tablet for my daughter and she loves it.,Positive,1.0
e0a8a88b8adaeb23e128b2b969eb60841fe536ffe9c4f446457cf61dcf7e8378,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-22,4.0,My grandson loves his. He uses it mainly for social media like Instagram and ovoo.,Positive,0.5
b3d462e56384d28ea427a227a9602b1bf65df1275ccf66b3163689ffbcb36a16,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-22,5.0,"Gotten for my granddaughter and she uses it all the time. Other than having to charge so much because of frequent use, there have been no problems with it. Good purchase!",Positive,1.0
937fdac856b29101a54f19e2d3bc3aa07b318b0db37b0a4164c5ce100398f960,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-22,5.0,"I have had a nook for years and had a difficult time switching over to kindle despite the amazing reviews, but I couldn't pass up the price of this product. I was very pleasantly surprised with how great it is and I now use it all the time. I'm even thinking about getting my toddler one for christmas.",Positive,1.0
d9dfdfab8456da2375291d8ce01143c3b9ebe529010241134c0c0b2a8bffa092,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,3.0,"I bought this tablet for my son. He used it for mainly games. I though he would like reading his books on it but he prefers the actual book vs digital books. It works great, fast, and vibrant colors. I play with it on occasion. It fits in my hand at night and it's larger than my phone but not as expensive as other tablets. All in all it was worth the money.",Neutral,0.0
6b0069a16acf008293ec007ca8d26549f32cfd04c48eb25c38e2515759195856,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,4.0,I purchased the Fire Tablet with expectations of a average performing tablet at best. I was surprised to see that the tablet performed way better than expected and is still doing so. I would recommend this tablet to anyone that wants a good performing tablet without a HD screen.,Positive,0.5
76e5f4fe31c19a55e6636b3036d1f910ac73880587c4abda4ca8f70176249d81,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,4.0,"I was pleasantly surprised that I have enjoyed the Kindle Fire. This was my first ever use of buying books on Kindle due to summer courses I was taking at the time in May/June 2016. WHAT I LIKED- Kindle Books Synched on MacBook and Fire tablet: very helpful when it came time to write my papers. The highlights I made while I read the book on the tablet synched to the version I read on the MacBook desktop. This helped a ton, especially with things like formatting the footnotes.- Watching Videos: cool little feature while you watch a video you can tap the screen and it will list the actors who are currently one the screen. - Amazon Shopping: I can now understand people's Amazon shopping addictions.l I will give it to Amazon, this tablet became my gateway to using Prime and countless hours of online browsing. Prior to this I rarely purchase items online, I can see how they have made it so easy across platforms. - Portability: I like that I will bring this with me for my general online browsing and reading needs rather than having to use my laptop or my phone. WHAT I DID NOT LIKE- Sign-on Screen Ads:There is no way to turn them off. I suppose for $39/49 depending if you purchased on a sale, the advertisers are subsidizing the cost of the tablet. However, I wished this was stated as a ""feature"" before purchasing it, I may have paid the money and upgraded to the next Kindle if I had known it could not be turned off. - Turning Off/Standby Mode: This took some time to get used to rather than an issue. When you turn the tablet off, it is really on a standby mode so the batteries will drain. You have to hold the button a little longer and make sure it is turned OFF. - Weather App: I don't know if this is just my tablet, the weather app does not update as soon as you open it. It takes minutes if at all to update with the current weather. I have not been able to find in any forums if other people are experiencing the same issue. I have instead downloaded and used other weather apps. But at this point the app is worthless. - Screen Resolution: It's not the best, but I got used to it. For reading and occasional video viewing purposes it is sufficient. - Screen Dimmer/Blue Light Mode: I read and use the tablet at night, and have gotten sensitive to the brightness of the tablet screen. And the system's default dimmer and Blue Light feature is awful. The Blue light app allows you to set the color tone however, it is so orange it makes it unreadable. The app I use instead is called Bluelight Blocking. And even dimming the brightness with the slider was still too bright for me. So I have had to download the app Dimly so be able to set the brightness.",Positive,0.5
187c022bf7273a71df67f3cbfa07d92faccb666a6263c44edf01b394d0f26c37,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,4.0,"Whether you're a beginner or an expert, this tablet will appeal to you! Easy to understand tutorials, smooth animations, and more user friendly than Android or Apple products (and yes I own some of Samsung's and Apple's latest mobile devices) $49 is an amazing price! Best worth per dollar spent!",Positive,0.5
b2b808253427bf39fe4ac32e25fb9fd578f194478a67e580da8033e3457dba08,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,4.0,"I am very pleased with this tablet. It is easily portable, user-friendly and has good battery life",Positive,0.5
64d185eb32554ec4be61432535ec65c7188abac3619610dad278b0239a2b1ae5,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,5.0,My friends kids loved them. Perfect for kids 6 and up. Would def. recommend,Positive,1.0
c7c99caf44450ffe19b598dc851181e7a8bf7d9779395592f55047f263ba6695,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,5.0,I am in love with the tablet. It is a perfect tablet for me to use at home and on the road for basic internet tasks. I am able to download apps and also use it as a reader. I love it!,Positive,1.0
72994889a1f6d2755e27febd4c543dc9c389827c8c2e8c5c6e0bac261f7d1d5b,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,4.0,"Purchased the tablet for my niece as a replacement for a stolen one of a different brand. Easy to use, set up and connect. Great application selection. Best of all is the affordability with all you get.",Positive,0.5
4bf2573dc16fdc4abd8a53a3ff43fe26a9f614c6c43d4120cde35624e1dd73b5,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,5.0,"Great tablet for anyone. works perfect. of course I would rather have a 10"" but for the price this works great",Positive,1.0
9e89a0c0dbc9756453f61788d65d163166d505077fa234434532179a14c8e8c1,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,3.0,My kids get kind of lost when they use this product. It does have everything but is not as user-friendly as I hoped it would be.,Neutral,0.0
e4a31cf05cda2f93ef752a88e7b9a0e52f9172ccf00e7ee51e61912a5ecf0ec3,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,1.0,"fully understand this is a budget tablet, but the memory size and quality of screen are not to par",Negative,-1.0
62d14356660db7d141508a9ab259f1e7348af66b4fa8aec1446b59f907d1a4cc,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,5.0,This is an amazing product doesn't matter if u buy for a kid or an adult either one will absolutely love it I have 2 !!! Totally recommend it,Positive,1.0
ca00c4d8df27fcd51f4e06ca5de26c8d2148c3e5c9c9a285ebb7642732444ac9,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,5.0,Bought an Amazon Fire Reader and it is great. I am able to read books and take it wherever I go.,Positive,1.0
e5fba457c843f539f2f2cbca2c05e820b116bca81026c6c870eb6b4b5a6b3b2d,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,2.0,Not the best and the brightest in the market. Bought two of them and one got damaged within the second month. Best buy was not taking it back and amazon asked a price of a whole new one for repair. Good price though but high possibility that the product might not last too long.,Negative,-0.5
28eee6a14a663086ab888c0a00e2169448c3867705e0707057067728972cd23b,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,5.0,Very pleased with the Kindle Fire. Great price too!,Positive,1.0
3cbb10fe3ec47ddd47e40c509d2f7543ea609f0f5f82b780be5657f5ef8e2133,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,4.0,My wife bought this for my 6 year old son after his Nabi-Tab went south. Overall has been a solid purchase,Positive,0.5
26ca64de228b0229218cfe308bd88ef95232b607aca3fe2361319e102501c88c,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,5.0,"This 7 inch tablet has just enough power to let you do your daily tasks, it's touchscreen is fantastic with a decent display resolution. It will give you everything that you will need from a good tablet. The only downside is the camera. I wish the front camera should have been of attest of one mega pixel.",Positive,1.0
c2fbee610153e8ba063ff452b051e3d3caee850433bf159094dcf622d44f30c1,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-21,5.0,It's a great tablet for the price... my kids love it...great parental controls,Positive,1.0
18854aa72c11cf8ce8c30b1ded12f82cad38ad5ab30475dbccf7ea9895a5460e,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-20,5.0,"Bought for husband's grandmother. Works great for her, she has not called for help after setting it up with her:)",Positive,1.0
f9f64aae3abf150aad4da646c66d00c28d14e9f06ef6cbda6b51d1b84140e604,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-20,5.0,I bought this for my 6 year old and he loves it. So easy to use and navigate.,Positive,1.0
7bd64834324024f71fa74f291bd5b122ada9b3c84d10d6bf8799a9ce53b46bc0,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-19,4.0,Love it but ended up returning for the HD8. Would recommend it to anyone.,Positive,0.5
5a91172df3a004c5704b92dd763657703240a6c55b64f44acefe34bd98dc946d,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-19,4.0,i like this tablet its small fast & is just as good as any other tablet.,Positive,0.5
95e2e9391b8c5f414348894e94c93691018537e6b9ae074b7fa155a5f0a01725,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-19,5.0,My son liked it very much. He's able to read a lot of books online now.,Positive,1.0
8542828497183c11c931583e73f57192c5c4ff967a3db92a97e569e733206f72,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-19,5.0,"Very well built, enjoy reading on it and streaming video",Positive,1.0
c6b7c55ee591d4eb249f3fd70e5a7696531287bb5fcd0c3686bef753b2c44910,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-19,5.0,Great gift for kids. Play a long time with battery life.,Positive,1.0
8ce8eefeab710f3f4ea9348f68ab52d71d7c1290f14758b547f09ea2a9648bb2,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-18,5.0,I was really surprised by how long the battery still holds charge when not in use. Screen is awesome for a low res.,Positive,1.0
e96edd25c66c67665c45c8c34a494fdb82ae8c8e32bb8794968176af9e5b95db,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-18,4.0,"Purchased this for a gift for a 75 year old, who is enjoying it as she learns all of the ""amazing things it can do!"" She loves playing solitaire and downloading current books to read before she goes to bed at night. Easy, fun, inexpensive tablet for even the least tech savvy people! :)",Positive,0.5
ae0ef7a38b22066f327647cdee9e045407f8b435916743a188da1f39480a9635,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-18,5.0,for $50 this tab does what it is supposed to do. It has the gaming apps and social networking apps. You can take photos and videos. Its like a poor man's ipad.,Positive,1.0
bc5c3bea782ce33afee371a237c115958903877bc18211fbbf468e111bf31df8,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-17,5.0,Great little tablet! The expandable memory makes this quite a bargain!,Positive,1.0
a59f8396a05fc03d678001c8ccba6ddf4c4779734756481eb8f6d5bcb0be8661,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-17,4.0,"This is my third Kindle, first two worked out great for my kids so I got another. Great value for money",Positive,0.5
de57fdfbae76f76fe69ee3a9aa7aa5b9e2a18e86285342428c4615b196d67500,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-17,4.0,Got this for Mom to replace an aging iPod she was using. She is reluctant to adopt any new technology but I have loaded all of her apps and saw her on occasion slowly warming up to the device. The only issue I have with Amazon Fire devices is that not all Google Play store apps can be installed. For example you cannot have access to Google Hangouts which Mom would like to use. Anyhow it is a good overall device for people who are starting to use new tech items.,Positive,0.5
2f2fe74d7b5213d11d580b8e6cf813ab0ce9a1fe661caabc61819b30cd11cea4,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-17,5.0,"Bought it for my granddaughter. She had an older Kendal which she gave to her younger brother but not a Amazon Fire 7"" Tablet. She loves it.",Positive,1.0
a68eb343783336baebd80ed5784208c122ddb072d552d1bcf875a61c6b930ad0,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-17,2.0,Price is nice but performance was not. Sluggish to the point of frustration even to my 4 year old. Would be fine as ereader or maybe basic web device.,Negative,-0.5
764c2cb7a28bdd4dfeae487e8b47885ffb54b939a37a5e7b715dcf6888d21cd4,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-17,3.0,Nice kids tablet for a decent price. I bought it for a road trip.,Neutral,0.0
d6da68cbefd23a012715f3421618d40ffdd0382cb5df1b8e75bdf69880d217a2,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",fire tablets,2016-09-17,4.0,The Amazon Fire is a great tablet with many free apps for kids. I set parental controls to prevent internet access. My only issue is that the Amazon App Store doesn't offer the YouTube Kids app. Other than that he's had the the tablet for about 4 mths & we've had no issues.,Positive,0.5
